# %ECSV 1.0
# ---
# datatype:
# - {name: Buid, datatype: string}
# - {name: 'ROI #', datatype: int64}
# - {name: 'CellID #', datatype: int64}
# - {name: 'Barcode #', datatype: int64}
# - {name: id, datatype: int64}
# - {name: zcentroid, datatype: float32}
# - {name: xcentroid, datatype: float32}
# - {name: ycentroid, datatype: float32}
# - {name: sharpness, datatype: float32}
# - {name: roundness1, datatype: float32}
# - {name: roundness2, datatype: float32}
# - {name: npix, datatype: int64}
# - {name: sky, datatype: float32}
# - {name: peak, datatype: float32}
# - {name: flux, datatype: float32}
# - {name: mag, datatype: float32}
# schema: astropy-2.0
Buid "ROI #" "CellID #" "Barcode #" id zcentroid xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
8eeaaa26-d823-4145-9bff-00217539d506 5 0 26 31 14.299326 37.870872 320.10574 0.43080357 7.1700068 0.43080357 193 0.0 746.0 14920.0 -10.4344225
c2771022-bffa-4380-9f29-c984a40bedd7 5 0 26 32 16.671755 4.948211 336.45087 0.6271605 7.857391 0.6271605 254 0.0 1145.0 22900.0 -10.899589
bddf8a9f-a53a-4ac5-9fa2-6e51a4180b12 5 0 26 33 16.39228 153.20848 444.26227 0.52916664 7.857391 0.52916664 254 0.0 1040.0 20800.0 -10.795158
111eae7e-2d38-4b38-96bf-f5a837e20b2d 5 0 26 34 15.0 232.90532 16.23948 0.4888393 7.4785113 0.4888393 219 0.0 522.0 10440.0 -10.046751
ec4acff9-e023-4bfa-acdc-9ace920ea36f 5 0 26 35 15.284979 174.94469 40.403793 0.6481481 6.939792 0.6481481 175 0.0 2116.0 42320.0 -11.566364
0f7761cd-6ee7-4ed0-baba-39d8f0dfd601 5 0 26 36 16.196123 59.621525 505.06274 0.47833332 8.183914 0.47833332 287 0.0 629.0 12580.0 -10.249202
ebdcc59d-0b20-41c6-9754-126097a69373 5 0 26 37 16.217371 142.52037 481.65622 0.525463 7.568487 0.525463 227 0.0 544.0 10880.0 -10.091572
f2996387-5fd8-43b1-94c9-ce7d74aeda02 5 0 26 38 16.691366 342.28253 41.05776 0.46707818 7.568487 0.46707818 227 0.0 4791.0 95820.0 -12.45364
73bde3ac-7e15-4870-a876-7716a345074b 5 0 26 39 17.71831 478.67273 97.76646 0.56296295 7.5795846 0.56296295 228 0.0 1555.0 31100.0 -11.231901
e1c3f677-8d6a-4f74-9b94-668fb3113e6a 5 0 27 0 7.459193 148.56964 424.99225 0.5833333 7.37463 0.5833333 210 0.0 8126.403 162528.05 -13.027321
53c0fbda-2c2b-42de-8e31-92be175bef04 5 0 27 1 9.01619 79.04825 138.95436 0.5671296 7.7634687 0.5671296 245 0.0 1125.789 22515.777 -10.881217
785c221f-787b-4a25-b4c5-39685cfee456 5 0 27 2 8.835727 241.4286 162.03134 0.43809524 8.077993 0.43809524 276 0.0 817.3491 16346.982 -10.533594
4fd79450-d43c-4a1b-adc9-259e80864551 5 0 27 3 6.8666635 491.84366 191.95412 0.6354167 7.752892 0.6354167 244 0.0 386.03516 7720.7026 -9.719142
ed5cb158-cfd8-4312-a872-d35ec4ef1147 5 0 27 4 8.6371155 433.90594 312.8533 0.5185185 7.534998 0.5185185 224 0.0 1893.1676 37863.35 -11.445548
1b1b2b7c-466d-4092-950e-39982f415e5f 5 0 27 5 8.245153 406.3272 324.3079 0.5041152 7.7634687 0.5041152 245 0.0 8749.801 174996.02 -13.107571
d30c1716-15ea-440c-a303-613dc70c0bb2 5 0 27 6 7.160381 220.4285 369.69318 0.65 7.031116 0.65 182 0.0 20694.96 413899.22 -14.042236
106f2366-1750-4aee-9951-b9669f8b4af8 5 0 27 7 9.4922085 163.79741 53.081352 0.45502645 7.8984227 0.45502645 258 0.0 29063.768 581275.4 -14.410954
28f20f39-79ce-4d77-a534-5f20ac72e646 5 0 27 8 10.294692 261.75745 127.58147 0.49603173 7.8159266 0.49603173 250 0.0 644.09955 12881.991 -10.274958
2222b530-39ae-40cc-a66f-fb10a9b32e3a 5 0 27 9 10.415378 334.62204 181.65227 0.5240741 8.145716 0.5240741 283 0.0 398.2967 7965.934 -9.753092
5d71de38-3379-4522-850c-078128945867 5 0 27 10 10.8202095 73.51657 188.13147 0.46875 7.37463 0.46875 210 0.0 1038.866 20777.32 -10.793974
0b5f15b2-c882-4c1e-a437-c39ec7fe9271 5 0 27 11 9.660194 399.92853 299.90097 0.537037 7.623653 0.537037 232 0.0 7653.1235 153062.47 -12.962172
b61baa42-4200-4abb-baa1-96a1002531bb 5 0 27 12 9.748767 161.21748 331.93732 0.5208333 7.8159266 0.5208333 250 0.0 718.4353 14368.706 -10.393544
5d185356-1cd0-4700-82f9-92a2f5ca899a 5 0 27 13 9.996661 93.61884 336.4555 0.52469134 7.867689 0.52469134 255 0.0 880.8281 17616.562 -10.614803
84686332-9f98-499a-b1c0-cc7d3dddb4b3 5 0 27 14 10.065778 149.54759 376.56027 0.5755208 7.5012083 0.5755208 221 0.0 1015.7495 20314.99 -10.769542
fb4649cf-1bbc-496f-a6b8-daddf9b035e7 5 0 27 15 9.936137 315.7039 510.0 0.546875 5.8532476 0.546875 105 0.0 4720.285 94405.7 -12.437495
72d72c28-e46a-43fd-a9c6-a18cf80bc08d 5 0 27 16 11.470906 100.8485 432.71994 0.5625 7.4442058 0.5625 216 0.0 60070.82 1201416.4 -15.199234
20062a2b-9fc8-4b58-b676-b936a4f4edef 5 0 27 17 11.087245 67.997314 11.766534 0.50396824 7.857391 0.50396824 254 0.0 811.1009 16222.018 -10.525262
1de496e8-2529-4cd3-96ae-eef78035d90b 5 0 27 18 11.288818 487.56262 140.01294 0.5092593 8.068226 0.5092593 275 0.0 818.04425 16360.886 -10.534517
f18d735d-f315-41d6-9923-28a4a6fe58e4 5 0 27 19 13.337879 123.257126 185.55836 0.49801588 7.826334 0.49801588 251 0.0 776.4482 15528.964 -10.477857
76d117ac-d34e-4edf-b719-8b33d39c1fcd 5 0 27 20 13.08874 108.503174 192.45166 0.51927435 7.5906496 0.51927435 229 0.0 955.1424 19102.848 -10.702745
16112040-a6b5-49c2-905c-65390a47df52 5 0 27 21 12.74894 172.71935 249.76334 0.49603173 7.8159266 0.49603173 250 0.0 693.5766 13871.532 -10.355311
bee2b4fb-4d3e-4aee-b3ca-289426cddc95 5 0 27 22 13.4392 215.39572 305.77255 0.6058201 7.5906496 0.6058201 229 0.0 474.68546 9493.709 -9.94359
667c92ca-749f-49f5-bd14-a5d854f334cd 5 0 27 23 13.2793665 203.7026 397.91907 0.5555556 7.710293 0.5555556 240 0.0 6596.4976 131929.95 -12.8008585
e2457aed-519a-4060-8d87-7c925134900b 5 0 27 24 12.188189 110.85517 490.02408 0.55349797 8.009115 0.55349797 269 0.0 867.02466 17340.492 -10.597653
73ce9523-c31a-4113-9df5-4c9050d4beee 5 0 27 25 14.935879 12.562969 13.920315 0.52674896 7.87796 0.52674896 256 0.0 997.5446 19950.893 -10.749906
e90090b9-6d67-4214-a19e-ec026abd8b94 5 0 27 26 13.242474 454.7463 13.212052 0.43 8.314879 0.43 301 0.0 550.2176 11004.352 -10.103911
f178f332-203a-4270-a2dc-11b8e93d653f 5 0 27 27 12.746867 316.32037 15.924768 0.5494792 7.3863173 0.5494792 211 0.0 354.42642 7088.5283 -9.62639
a0533ce5-c867-473f-ade8-19314dc70cef 5 0 27 28 13.828149 469.16882 37.60617 0.5393519 7.6345906 0.5393519 233 0.0 12965.598 259311.95 -13.534556
8bb427e8-966e-4ecf-8c86-a76f2ed29b25 5 0 27 29 15.006012 453.18427 47.924587 0.49007937 7.784537 0.49007937 247 0.0 502.40805 10048.161 -10.005217
0d4cdab5-1db9-43d3-890b-d90804c08387 5 0 27 30 14.837801 77.80513 166.16782 0.47138047 8.116831 0.47138047 280 0.0 864.8491 17296.982 -10.594926
d43b2acc-09c1-41f9-8f24-01e8557768d3 5 0 27 31 13.961153 169.90714 236.87428 0.5185185 7.534998 0.5185185 224 0.0 661.5361 13230.722 -10.303959
333a06bc-8061-4675-bafc-2a681fdbdd2d 5 0 27 32 13.542426 435.90756 293.77377 0.4732143 7.3979673 0.4732143 212 0.0 5373.544 107470.875 -12.578227
380ea0c9-ab75-486c-b300-bfd1290527a7 5 0 27 33 14.44244 253.27856 394.5236 0.4955357 7.512505 0.4955357 222 0.0 445.54095 8910.819 -9.874794
7335830e-aab0-49a4-97e0-1dec9da6fe8e 5 0 27 34 15.200716 37.235996 418.49426 0.5164609 7.826334 0.5164609 251 0.0 1017.29456 20345.893 -10.771192
fcacab40-5b87-46fb-b734-4aa17b070c5b 5 0 27 35 15.730672 100.62991 41.51812 0.525463 7.568487 0.525463 227 0.0 2696.613 53932.26 -11.829621
9ce723db-8565-4278-bb1c-068c4c2a359f 5 0 27 36 15.637391 294.81216 127.08634 0.5694444 7.7740173 0.5694444 246 0.0 1704.627 34092.54 -11.331649
39549800-f7cc-4305-a053-bc1add4686ee 5 0 27 37 15.351073 320.28952 130.15785 0.5494792 7.3863173 0.5494792 211 0.0 8820.08 176401.6 -13.116257
84d54021-ff20-4f8a-98dd-31ecb77dd67b 5 0 27 38 15.377579 189.72816 244.70811 0.40952381 7.8984227 0.40952381 258 0.0 763.4184 15268.368 -10.459481
a042adc7-ee89-47a3-9115-06247ecdfad9 5 0 27 39 15.790965 273.06042 314.63965 0.50416666 7.7316513 0.50416666 242 0.0 525.26184 10505.237 -10.0535145
50238392-e792-4b60-8dfd-351f6f4965eb 5 0 27 40 17.153366 432.0353 39.851665 0.54583335 6.3012137 0.54583335 131 0.0 201.59547 4031.9094 -9.013777
73b9afa3-8b40-4e24-91a6-b9852b15ae1c 5 0 27 41 16.249956 175.48491 41.733013 0.5123457 7.8054914 0.5123457 249 0.0 39629.027 792580.56 -14.747608
79004649-b108-4159-bb86-e05adfe78dee 5 0 27 42 16.264648 135.33157 127.48872 0.5316667 8.477427 0.5316667 319 0.0 1356.3811 27127.623 -11.083529
dd971c01-f89b-43a2-a13f-31c74d64ac50 5 0 27 43 17.41607 409.18915 173.97736 0.53333336 7.87796 0.53333336 256 0.0 428.38446 8567.689 -9.832159
ae9bf6ba-d84c-495b-bb8e-30470f32ad78 5 0 27 44 17.192762 431.88754 40.467163 0.615 6.1702414 0.615 123 0.0 186.42062 3728.4124 -8.92881
5bb0c906-9e7d-4841-822b-5f0b172aaa80 5 0 27 45 17.161736 182.04878 345.62247 0.58518517 7.678032 0.58518517 237 0.0 588.47626 11769.524 -10.176897
