# %ECSV 1.0
# ---
# datatype:
# - {name: Buid, datatype: string}
# - {name: 'ROI #', datatype: int64}
# - {name: 'CellID #', datatype: int64}
# - {name: 'Barcode #', datatype: int64}
# - {name: id, datatype: int64}
# - {name: zcentroid, datatype: float32}
# - {name: xcentroid, datatype: float32}
# - {name: ycentroid, datatype: float32}
# - {name: sharpness, datatype: float32}
# - {name: roundness1, datatype: float32}
# - {name: roundness2, datatype: float32}
# - {name: npix, datatype: int64}
# - {name: sky, datatype: float32}
# - {name: peak, datatype: float32}
# - {name: flux, datatype: float32}
# - {name: mag, datatype: float32}
# schema: astropy-2.0
Buid "ROI #" "CellID #" "Barcode #" id zcentroid xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
e9eb06d7-2ae9-4ac7-a7a7-b758510d5ac1 5 0 27 11 13.575872 475.78085 32.490166 0.56136364 7.784537 0.56136364 247 0.0 1.0 20.0 -3.252575
14d21a86-83e5-46a4-876e-cac0898289a9 5 0 27 12 13.537911 442.49158 288.7811 0.56875 7.031116 0.56875 182 0.0 0.9531062 19.062124 -3.2004282
629241f3-b8f5-4a03-a49e-0d70a24d48f0 5 0 27 13 13.312343 210.28436 392.91882 0.6377551 6.203505 0.6377551 125 0.0 1.0 20.0 -3.252575
6e81c1d1-6c8f-43ac-99f4-1267549a64dd 5 0 27 14 15.650001 107.194786 36.580784 0.6888889 4.91056 0.6888889 62 0.0 0.44165623 8.833125 -2.3652859
eb1cdec2-7f19-499d-8a26-c3003891e5f2 5 0 27 15 15.98859 182.31381 36.41402 0.44688645 9.768032 0.44688645 488 0.0 1.0 20.0 -3.252575
96f52971-d726-4c5f-b178-5c5ef629535e 5 0 27 16 15.553224 301.44193 121.99302 0.725 3.8118265 0.725 29 0.0 0.2257777 4.515554 -1.6367776
7d600507-7d7c-4a78-8ef3-5c999a80c806 5 0 27 17 15.382775 326.894 125.17366 0.28589743 7.5237684 0.28589743 223 0.0 1.0 20.0 -3.252575
144a6b9d-2be7-4897-9d9a-8eb7c988660f 5 0 27 18 16.323586 141.793 122.6515 0.8333333 2.6730092 0.8333333 10 0.0 0.1418986 2.837972 -1.1325202
d55eb916-a511-4be7-a0fe-7aeed09ee232 5 0 27 19 17.575651 486.39594 89.9556 0.575 3.5283885 0.575 23 0.0 0.15894924 3.1789849 -1.2557212
b579f88f-8fbe-4e05-a42f-33cdbe6b5e2c 5 0 27 20 18.281527 299.52502 132.68777 0.7222222 5.8346066 0.7222222 104 0.0 0.51305884 10.261176 -2.527993
85795216-1eb2-4525-be80-74c280c867d7 5 0 27 21 18.33918 125.91919 365.36426 0.5486111 5.32365 0.5486111 79 0.0 0.24428335 4.885667 -1.7223096
f72f6a4a-b77e-41b6-b49d-dce98449c518 5 0 27 22 17.48788 304.87955 472.75076 0.6933333 4.6309304 0.6933333 52 0.0 0.13769126 2.7538254 -1.099841
209186d9-dfa5-4b36-90ee-6eace9c727a4 5 0 27 23 19.49264 299.54117 74.727394 0.6805556 4.5401044 0.6805556 49 0.0 0.20027868 4.0055737 -1.5066619
ccbb490a-55ca-4040-bd04-893f7543c71d 5 0 27 24 18.678995 218.0104 231.21684 0.64 3.1263707 0.64 16 0.0 0.11573869 2.3147738 -0.91127145
37e0e01c-48af-46ee-a0d7-b71bd4ad5866 5 0 27 25 19.527582 304.08765 443.58124 0.5416667 8.174398 0.5416667 286 0.0 1.0 20.0 -3.252575
