# %ECSV 1.0
# ---
# datatype:
# - {name: Buid, datatype: string}
# - {name: 'ROI #', datatype: int64}
# - {name: 'CellID #', datatype: int64}
# - {name: 'Barcode #', datatype: int64}
# - {name: id, datatype: int64}
# - {name: zcentroid, datatype: float32}
# - {name: xcentroid, datatype: float32}
# - {name: ycentroid, datatype: float32}
# - {name: sharpness, datatype: float32}
# - {name: roundness1, datatype: float32}
# - {name: roundness2, datatype: float32}
# - {name: npix, datatype: int64}
# - {name: sky, datatype: float32}
# - {name: peak, datatype: float32}
# - {name: flux, datatype: float32}
# - {name: mag, datatype: float32}
# schema: astropy-2.0
Buid "ROI #" "CellID #" "Barcode #" id zcentroid xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
13c2df8e-52cc-410b-bed0-9b14fce68be8 5 0 26 31 15.384364 299.89658 120.39861 0.6074074 7.7740173 0.6074074 246 0.0 602.9769 12059.538 -10.203326
305a25bd-ef52-46a7-b626-2b88a97501ad 5 0 26 32 14.477044 256.134 324.08994 0.49382716 7.2556634 0.49382716 200 0.0 654.9055 13098.111 -10.293021
8fac4f35-b083-48d0-a93e-7463fd3e540c 5 0 27 0 8.244234 412.904 319.30566 0.646875 7.339344 0.646875 207 0.0 9132.0 182640.0 -13.15399
c9d3c9bc-4e65-4d1a-a55d-5b87931a1959 5 0 27 1 9.492175 170.3776 48.079494 0.41587302 7.939032 0.41587302 262 0.0 28396.0 567920.0 -14.385718
19e4fcc8-276b-425e-bc75-25fed838ca1c 5 0 27 2 9.656966 406.5127 294.89886 0.47325101 7.6016827 0.47325101 230 0.0 7378.0 147560.0 -12.922421
fe0369cc-d6da-4688-b882-48dabfd57e50 5 0 27 3 8.643684 440.48788 307.85782 0.54320985 7.489877 0.54320985 220 0.0 1813.0 36260.0 -11.398569
cfb0e2a3-8987-443b-8bd0-11b3ebd0b62f 5 0 27 4 9.55339 167.78595 326.61783 0.5537037 8.296422 0.5537037 299 0.0 705.0 14100.0 -10.373048
88371530-0681-482c-bb35-c993961d9ce1 5 0 27 5 9.956277 100.182365 331.465 0.5185185 8.249917 0.5185185 294 0.0 893.0 17860.0 -10.6297035
35295151-6d63-4ad4-956f-adca53576a7d 5 0 27 6 11.10294 74.57716 6.7898955 0.4925926 7.9792304 0.4925926 266 0.0 798.0 15960.0 -10.507583
48810600-b89d-42df-94bb-342a06319686 5 0 27 7 10.015057 418.51617 109.88249 0.5390946 7.939032 0.5390946 262 0.0 607.0 12140.0 -10.2105465
c2332a32-0bdc-4496-b4e6-3eed4930cd49 5 0 27 8 10.292754 268.30783 122.57941 0.53125 7.6888156 0.53125 238 0.0 636.0 12720.0 -10.261218
26ec73d4-aadf-4a9e-8265-ebb4037a172f 5 0 27 9 11.276238 494.12164 134.92737 0.5 8.019028 0.5 270 0.0 819.0 16380.0 -10.535785
743f16f7-1f5c-4449-a618-08cdf9a48712 5 0 27 10 10.398364 341.28134 176.60823 0.5949074 7.8882046 0.5949074 257 0.0 405.0 8100.0 -9.771213
56ecde54-1262-484f-88c1-2c48a3f831c3 5 0 27 11 10.778706 80.08583 183.12894 0.453125 7.291762 0.453125 203 0.0 1054.0 21080.0 -10.809676
4c24c630-2ac7-463b-9c43-e3be28080531 5 0 27 12 10.666756 285.6393 341.591 0.4409171 7.8159266 0.4409171 250 0.0 494.0 9880.0 -9.986893
e52d5db4-57a6-426f-be2b-c3ebf8fad3c9 5 0 27 13 11.470694 107.430405 427.7177 0.54761904 7.339344 0.54761904 207 0.0 60987.0 1219740.0 -15.215668
7ea67a69-1352-4563-9704-cc394600256f 5 0 27 14 10.332862 322.4359 507.28156 0.5 8.019028 0.5 270 0.0 6031.0 120620.0 -12.703548
7f8f932f-392b-41f3-8965-cdb37effbaff 5 0 27 15 13.258274 461.2843 8.236495 0.45285714 8.459672 0.45285714 317 0.0 548.0 10960.0 -10.099526
f5745519-2020-4266-910f-76677897b7be 5 0 27 16 12.784425 322.9473 11.0427065 0.5277778 7.5795846 0.5277778 228 0.0 360.0 7200.0 -9.643332
d89a278d-7f67-4b81-82f1-ed22f2516c65 5 0 27 17 13.837566 475.74835 32.602478 0.5578704 7.720987 0.5578704 241 0.0 12842.0 256840.0 -13.524157
e3e40627-c841-4714-9d75-1ba5d7d5cdd4 5 0 27 18 13.33762 129.84181 180.55988 0.5856481 7.847066 0.5856481 253 0.0 791.0 15820.0 -10.498016
f626194b-c52b-428d-b646-754074459968 5 0 27 19 13.077365 115.20743 187.73206 0.47619048 7.710293 0.47619048 240 0.0 962.0 19240.0 -10.710513
dd7507c8-8adf-4421-b14e-52a419c0de7c 5 0 27 20 13.988115 176.49124 231.8296 0.5677083 7.467111 0.5677083 218 0.0 655.0 13100.0 -10.293179
13db8481-213f-4531-ad11-3a6dc5a43558 5 0 27 21 12.790824 179.28265 244.8322 0.49801588 7.826334 0.49801588 251 0.0 699.0 13980.0 -10.363768
fbc500b7-3310-4117-a37b-80d86165c72c 5 0 27 22 13.541416 442.49182 288.7732 0.5572917 7.421159 0.5572917 214 0.0 5127.0 102540.0 -12.527233
a92b1937-466a-4c70-8b4a-84b106c77ef2 5 0 27 23 13.4367895 221.86317 300.76852 0.43055555 7.455676 0.43055555 217 0.0 470.0 9400.0 -9.932819
6aded5a4-99cd-43a2-899f-83905374f334 5 0 27 24 13.0 315.5167 374.9724 0.53125 7.3037157 0.53125 204 0.0 289.0 5780.0 -9.4048195
2c767a2c-2b52-48c3-ada4-2ec14c085d90 5 0 27 25 13.278647 210.28468 392.9173 0.4979424 7.7316513 0.4979424 242 0.0 6532.0 130640.0 -12.790191
4fac2f1a-9b7b-4332-af68-da3d0f1eef1e 5 0 27 26 13.12365 215.2457 451.13202 0.5265151 8.097459 0.5265151 278 0.0 581.0 11620.0 -10.163015
afe92d4a-fc02-413b-ada4-1ffb44c8250d 5 0 27 27 12.755959 155.20197 459.2048 0.42698413 8.009115 0.42698413 269 0.0 410.0 8200.0 -9.784534
616d3146-2cac-4d0f-b773-d5cdc08547dd 5 0 27 28 12.247339 117.24458 484.98837 0.5222222 8.13611 0.5222222 282 0.0 876.0 17520.0 -10.608835
51ee6cbd-eb91-41bd-b2f0-46e3c492dae3 5 0 27 29 15.577704 86.3499 6.678448 0.55413103 9.056985 0.55413103 389 0.0 9289.0 185780.0 -13.172498
9e97d08f-0cf8-4c47-8722-0d0cc8d8ab85 5 0 27 30 14.946614 19.134748 8.949977 0.4642857 7.6454973 0.4642857 234 0.0 1003.0 20060.0 -10.755827
77fb1766-3e5b-4cd0-a71f-1adcdcd806d8 5 0 27 31 15.703404 208.26463 15.123032 0.5555556 8.573769 0.5555556 330 0.0 416.0 8320.0 -9.800308
69355561-85c3-44d9-8a62-f18427abd50e 5 0 27 32 15.728019 107.20967 36.51852 0.515625 7.612684 0.515625 231 0.0 2792.0 55840.0 -11.867364
